stim,coherence,difficulty,motionstrength,resp,rt,correct,correctM,trialnr,blocknr,sessionnr,subjnr,baseline_pupil,int1motion,int2motion,rtNorm,decision_pupil,feedback_pupil,trialend_pupil,response_pupil
1,0.1,4,1.869233,1,0.25,1,1,35,8,3,10,-1.326949,12.64481,14.51404,1.066581,0.1966276,0.3770028,0.7361838,1.314713
-1,0.05,3,-0.8871632,1,0.07999998,0,0,36,8,3,10,0.6466122,12.65328,11.76611,-1.424675,0.2050323,0.4573247,-1.508822,-0.01521837
-1,0.05,3,-0.9947472,-1,0.06,1,1,37,8,3,10,-0.423932,12.70618,11.71143,-1.865935,0.6979876,0.7015128,-0.70568,0.9908617
1,0.0125,1,0.1573181,-1,0.12,0,0,38,8,3,10,0.08541504,12.69749,12.85481,-0.6728851,-0.2644063,0.1862949,0.2740935,0.18011
-1,0.3,5,-5.480864,-1,0.1,1,1,39,8,3,10,0.7927237,12.75145,7.270585,-1.029953,0.1406004,0.4663182,0.6846149,0.2880785
1,0.05,3,0.9339914,1,0.08999997,1,1,40,8,3,10,0.7068333,12.36968,13.30368,-1.222118,-1.307053,-0.8344581,-0.6136029,0.1665096
-1,0.3,5,-5.455716,-1,0.11,1,1,41,8,3,10,-0.9130764,12.63018,7.174462,-0.8471668,-3.726465,-3.701866,-3.119876,0.2795864
1,0.1,4,1.81283,-1,0.19,0,0,42,8,3,10,-3.049613,12.52896,14.34179,0.3620655,1.349166,2.462385,2.886829,2.017766
-1,0.025,2,-0.4211226,1,0.18,0,0,43,8,3,10,0.7691922,12.80244,12.38132,0.2306002,-1.811713,-0.9265544,-0.2996972,0.04571838
-1,0.0125,1,-0.2426376,-1,0.07999998,1,1,44,8,3,10,0.02930651,12.67769,12.43505,-1.424675,1.315856,1.479836,-1.278104,0.2021209
-1,0.05,3,-1.148827,1,0.22,0,0,45,8,3,10,-1.174593,12.75017,11.60134,0.7308601,0.7604619,2.000097,2.155373,1.343546
-1,0.3,5,-5.491566,-1,0.05000001,1,1,46,8,3,10,0.6270434,12.70541,7.213848,-2.107721,1.483627,1.914684,-1.614828,0.6880525
1,0.1,4,1.684117,1,0.2,1,1,47,8,3,10,-0.2454737,12.57655,14.26067,0.4890738,2.299077,2.70882,2.62347,1.59065
-1,0.3,5,-5.666239,-1,0.15,1,1,48,8,3,10,2.101195,12.89829,7.232055,-0.1939729,-0.01702998,-2.147886,-3.741906,0.6505553
1,0.0125,1,0.3642731,1,0.22,1,1,49,8,3,10,-1.261712,12.52838,12.89266,0.7308601,0.05734349,0.2246645,0.3734608,-0.2407339
1,0.05,3,0.6205006,1,0.15,1,1,50,8,3,10,-0.7686598,12.83447,13.45497,-0.1939729,0.4193567,0.4971937,0.6257029,0.2157374
-1,0.025,2,-0.5034151,1,0.13,0,0,1,9,3,10,0.2452595,12.55291,12.04949,-0.6037341,-0.3230682,0.2749717,-0.4205036,-0.6243939
-1,0.05,3,-0.7668076,-1,0.3,1,1,2,9,3,10,0.664153,12.62981,11.863,1.397132,0.9469441,1.086483,0.6033161,0.8263251
-1,0.05,3,-0.7388649,1,0.23,0,0,3,9,3,10,1.005586,12.661,11.92214,0.7015764,-1.805735,-0.7085104,-1.71827,-2.342145
1,0.3,5,5.46156,1,0.18,1,1,4,9,3,10,-2.366026,12.87515,18.33671,0.1075084,0.6287259,1.054196,1.528048,1.230506
1,0.025,2,0.09807396,1,0.26,1,1,5,9,3,10,-0.8747441,12.80071,12.89878,1.016182,1.145732,1.232579,1.398725,0.7037967
-1,0.3,5,-5.349554,-1,0.02999997,1,1,6,9,3,10,0.571604,12.62783,7.278277,-2.666645,-0.2250835,0.1121371,0.2851298,0.4919555
1,0.1,4,1.675322,1,0.19,1,1,7,9,3,10,-0.5606197,12.75371,14.42903,0.2343874,0.3276652,-0.04355827,-0.3466082,-0.009711448
-1,0.05,3,-1.105423,-1,0.11,1,1,8,9,3,10,-0.3747952,12.70032,11.59489,-0.9326591,1.022315,0.9627048,1.249211,0.6845222
-1,0.05,3,-0.7373829,-1,0.13,1,1,9,9,3,10,0.9830889,12.49564,11.75826,-0.6037341,-0.4094969,-0.3827898,-1.354691,0.184988
-1,0.3,5,-5.525369,-1,0.1,1,1,10,9,3,10,0.02012051,12.83399,7.308623,-1.109069,0.5052655,0.4320486,-0.3867495,0.4671741
-1,0.3,5,-5.503577,-1,0.05000001,1,1,11,9,3,10,0.4479743,12.83966,7.336084,-2.149237,-0.649436,-0.4865266,-1.953772,-0.08305506
-1,0.0125,1,-0.3212643,1,0.1,0,0,12,9,3,10,-0.1957039,12.86307,12.54181,-1.109069,1.342354,1.22274,1.369161,0.7392249
-1,0.025,2,-0.4832392,1,0.11,0,0,13,9,3,10,0.4134839,12.50334,12.0201,-0.9326591,0.2045435,0.2501484,-1.124875,0.3626477
1,0.3,5,5.189413,1,0.15,1,1,14,9,3,10,-0.08737695,12.82986,18.01928,-0.3022528,0.5454152,0.6065302,0.3740545,0.7230728
1,0.05,3,0.9320288,1,0.2,1,1,15,9,3,10,-0.7187477,12.67566,13.60769,0.3569648,-1.256511,-0.01772483,-0.08408329,0.8635679
1,0.05,3,1.064186,1,0.13,1,1,16,9,3,10,-1.402209,12.50672,13.5709,-0.6037341,1.175691,1.363464,1.529716,0.7379845
1,0.1,4,1.632373,-1,0.23,0,0,17,9,3,10,0.2568721,12.92007,14.55245,0.7015764,0.2586189,0.2379387,0.09626729,0.02584138
1,0.0125,1,0.3110132,-1,0.25,0,0,18,9,3,10,0.8774937,12.64676,12.95778,0.9143251,-0.6047311,-0.2973997,-1.325225,0.2964052
1,0.0125,1,0.4723158,-1,0.25,0,0,19,9,3,10,-0.06629058,12.67674,13.14906,0.9143251,0.6169125,0.7852343,0.7437039,0.6596668
1,0.025,2,0.275033,1,0.15,1,1,20,9,3,10,-0.2647455,12.70034,12.97537,-0.3022528,0.1431275,1.023441,0.996028,1.122354
1,0.1,4,1.84921,1,0.17,1,1,21,9,3,10,-0.1058809,12.63603,14.48524,-0.02398558,-0.4935752,-0.05476215,-2.630213,0.612783
-1,0.025,2,-0.2958307,-1,0.25,1,1,22,9,3,10,-3.355465,12.51203,12.2162,0.9143251,2.413282,2.61671,2.348552,2.538388
1,0.1,4,1.925755,1,0.19,1,1,23,9,3,10,0.23376,12.84405,14.76981,0.2343874,-1.731404,-1.703889,-1.611539,-0.09048694
1,0.3,5,5.657324,1,0.23,1,1,24,9,3,10,-1.718466,12.4346,18.09193,0.7015764,0.4354185,-0.3491598,-0.2209763,0.7200037
1,0.1,4,2.209895,1,0.15,1,1,25,9,3,10,-0.4929893,12.61673,14.82663,-0.3022528,0.8054553,-0.3261251,-0.0521171,0.2659881
1,0.025,2,0.6080093,1,0.15,1,1,26,9,3,10,-0.746516,12.46965,13.07766,-0.3022528,0.9912728,1.03391,1.053349,0.6684663
1,0.0125,1,0.09979343,1,0.2,1,1,27,9,3,10,1.244065,12.59937,12.69917,0.3569648,-0.4546758,-0.2138885,-0.1715043,-0.420471
-1,0.05,3,-1.308428,1,0.25,0,0,28,9,3,10,1.374569,12.79924,11.49081,0.9143251,-0.2985079,-0.3299596,-2.304168,-0.1227103
-1,0.0125,1,-0.1937714,1,0.25,0,0,29,9,3,10,-1.280545,12.72915,12.53538,0.9143251,1.666536,1.499171,-0.06255019,1.64301
-1,0.3,5,-5.498692,-1,0.07999998,1,1,30,9,3,10,-0.136514,12.79682,7.298128,-1.49002,0.6869134,0.6891112,1.030603,0.633895
-1,0.025,2,-0.5840101,-1,0.2,1,1,31,9,3,10,0.7609519,12.70562,12.12161,0.3569648,-0.1151627,0.03439381,0.2208495,0.1819298
-1,0.05,3,-1.133363,1,0.32,0,0,32,9,3,10,0.4008317,12.85078,11.71742,1.573542,-1.54956,-0.9638415,-1.518179,0.4164107
-1,0.05,3,-0.6682386,-1,0.26,1,1,33,9,3,10,-1.822198,12.46453,11.79629,1.016182,1.277423,1.594188,-0.8526201,1.657695
1,0.0125,1,0.003099442,1,0.22,1,1,34,9,3,10,-1.179319,12.98018,12.98328,0.5903159,0.2588566,0.5409811,0.1948479,0.2617334
1,0.1,4,1.45557,1,0.12,1,1,35,9,3,10,-1.121588,12.82027,14.27584,-0.7644575,1.068724,1.387807,1.624126,1.215617
-1,0.0125,1,-0.3068256,-1,0.4,1,1,36,9,3,10,-0.3224193,12.82079,12.51397,2.203949,-0.2839622,-0.4560379,0.3979958,0.3722414
1,0.3,5,5.307678,1,0.1,1,1,37,9,3,10,-0.8841331,12.66969,17.97737,-1.109069,1.844419,1.964671,1.784574,1.299152
-1,0.0125,1,-0.2105818,1,0.17,0,0,38,9,3,10,1.411472,12.60478,12.3942,-0.02398558,0.01358789,0.06861565,0.1497172,-0.5550876
1,0.0125,1,0.1058331,-1,0.24,0,0,39,9,3,10,-0.4045708,12.66879,12.77462,0.8095154,1.48468,1.675201,1.583806,0.8696174
-1,0.1,4,-1.874278,-1,0.22,1,1,40,9,3,10,0.5125101,12.78351,10.90923,0.5903159,0.7563216,0.5898343,0.2753863,0.6640804
-1,0.1,4,-1.742256,-1,0.1,1,1,41,9,3,10,1.671986,12.70526,10.963,-1.109069,0.4475645,0.2562683,-0.1895853,0.3078931
1,0.025,2,0.3156004,-1,0.12,0,0,42,9,3,10,-0.2667018,12.90869,13.22429,-0.7644575,0.1646119,0.7941092,0.3004647,0.9151937
-1,0.1,4,-2.059593,-1,0.19,1,1,43,9,3,10,0.2625117,12.71086,10.65126,0.2343874,0.316842,-0.5607674,-2.596377,-0.2678766
1,0.1,4,2.183421,1,0.1,1,1,44,9,3,10,-1.877045,12.51544,14.69886,-1.109069,2.13911,2.428498,1.975101,1.244721
1,0.3,5,5.528525,1,0.21,1,1,45,9,3,10,-0.007235208,12.72702,18.25554,0.475522,-2.127578,-2.585148,-1.772543,0.000482683
1,0.025,2,0.7351866,1,0.3,1,1,46,9,3,10,-0.5137588,12.5647,13.29989,1.397132,0.5451555,0.91196,0.5985079,0.09678477
1,0.05,3,1.376241,-1,0.14,0,0,47,9,3,10,0.8008871,12.41127,13.78751,-0.449852,-0.9460731,-1.141264,-0.3260843,0.2976924
-1,0.0125,1,-0.1668205,1,0.21,0,0,48,9,3,10,0.3920583,12.49858,12.33176,0.475522,-1.553177,-0.7096819,-1.352674,0.2652049
-1,0.3,5,-5.58136,-1,0.06999999,1,1,49,9,3,10,-1.710037,12.6852,7.103841,-1.696686,-1.212744,-1.448352,-1.279285,1.223788
-1,0.025,2,-0.4034119,1,0.2,0,0,50,9,3,10,-2.269268,12.72608,12.32267,0.3569648,1.305291,1.639307,1.922836,0.6218835
1,0.025,2,0.3598547,1,0.12,1,1,1,10,3,10,-0.6913713,12.68758,13.04744,-0.2189402,-0.4496131,-0.2814951,-0.4168025,-1.434754
1,0.1,4,1.524971,1,0.18,1,1,2,10,3,10,-0.01543224,12.86064,14.38561,0.8118091,-0.7331119,-0.3005741,-0.7786413,-0.1324138
-1,0.025,2,-0.323163,-1,0.15,1,1,3,10,3,10,-0.3294942,12.48912,12.16596,0.3274311,1.093949,1.338441,1.128898,-0.08556069
-1,0.025,2,-0.3030386,-1,0.25,1,1,4,10,3,10,0.1205991,12.58266,12.27962,1.765546,1.273713,1.611043,1.227036,0.6332792
-1,0.025,2,-0.3690939,-1,0.06999999,1,1,5,10,3,10,-0.3446314,12.58654,12.21745,-1.320926,0.824928,0.08017917,0.9122093,0.4790205
1,0.025,2,0.3085556,-1,0.17,0,0,6,10,3,10,-0.4521508,12.84401,13.15256,0.6563703,0.6306973,1.007545,1.516449,0.7783332
-1,0.0125,1,-0.07907867,-1,0.06999999,1,1,7,10,3,10,1.435741,12.52573,12.44665,-1.320926,-0.6928433,-0.3598311,-1.110541,-0.5090612
1,0.3,5,5.340277,1,0.14,1,1,8,10,3,10,0.2830622,12.67499,18.01526,0.1529544,-2.749941,-2.06752,-0.07941841,0.4667951
-1,0.3,5,-5.455103,-1,0.1,1,1,9,10,3,10,1.227261,12.66502,7.209921,-0.6263046,-1.54964,-0.8549492,-0.8026934,-0.6125316
1,0.025,2,0.7000532,1,0.22,1,1,10,10,3,10,-0.3417026,12.44171,13.14176,1.382535,0.7802068,0.9315522,1.067644,0.07934404
1,0.05,3,0.937192,1,0.14,1,1,11,10,3,10,-0.2797589,12.57587,13.51306,0.1529544,0.6173783,0.8911322,-1.854555,0.8602218
1,0.05,3,0.6922035,-1,0.25,0,0,12,10,3,10,0.05602106,12.66274,13.35495,1.765546,0.7742571,0.8620557,0.5519924,0.7008914
-1,0.1,4,-1.665794,1,0.15,0,0,13,10,3,10,0.5208452,12.63336,10.96757,0.3274311,-0.1929455,0.7729626,0.3672859,0.1806036
-1,0.025,2,-0.5420332,-1,0.05000001,1,1,14,10,3,10,-2.362512,12.6952,12.15316,-1.855885,0.9430799,1.267767,2.084472,1.775731
1,0.0125,1,0.5556774,-1,0.17,0,0,15,10,3,10,0.3412081,12.37804,12.93372,0.6563703,0.5439796,0.7577255,-0.431534,0.01267333
-1,0.3,5,-5.42238,-1,0.1,1,1,16,10,3,10,1.387857,12.70768,7.285304,-0.6263046,-0.3779867,-0.09755325,-1.185752,-0.7617517
-1,0.1,4,-1.711831,-1,0.06,1,1,17,10,3,10,-1.944625,12.42616,10.71433,-1.580042,2.129622,2.387967,1.174129,1.018785
-1,0.3,5,-5.545029,-1,0.02999997,1,1,18,10,3,10,-0.2887658,12.63496,7.089926,-2.467513,-0.8635547,-0.9904482,-1.530897,0.6651474
-1,0.0125,1,-0.3488035,-1,0.11,1,1,19,10,3,10,-1.562198,12.74343,12.39463,-0.4177711,2.32415,2.404612,2.659956,1.110467
-1,0.3,5,-5.393145,-1,0.05000001,1,1,20,10,3,10,-0.8857405,12.55253,7.159383,-1.855885,0.9572589,0.5195944,0.6067552,0.9886029
1,0.0125,1,0.6823702,-1,0.05000001,0,0,21,10,3,10,-1.312631,12.47707,13.15944,-1.855885,1.731031,1.807467,1.939673,1.157712
1,0.3,5,5.322358,1,0.17,1,1,22,10,3,10,0.3656633,12.75776,18.08012,0.6563703,0.1553611,0.4876076,0.9320382,0.3713952
-1,0.0125,1,-0.4983492,1,0.17,0,0,23,10,3,10,0.1774159,12.86307,12.36472,0.6563703,0.3649294,0.7619,0.578189,-0.2668886
1,0.05,3,0.8047132,1,0.2,1,1,24,10,3,10,-0.09830433,12.6793,13.48402,1.106691,-0.1972696,0.610579,-1.659958,0.6382037
1,0.1,4,1.755007,1,0.13,1,1,25,10,3,10,-2.261705,12.58521,14.34022,-0.02894944,1.7508,0.8501388,0.4203936,1.293047
-1,0.1,4,-1.83198,-1,0.13,1,1,26,10,3,10,-1.242687,12.75362,10.92164,-0.02894944,-0.8090162,-0.4746422,1.501925,1.165864
-1,0.05,3,-1.134125,-1,0.1,1,1,27,10,3,10,0.04955215,12.81484,11.68072,-0.6263046,1.057554,1.191625,-0.2108968,-0.006316843
1,0.0125,1,0.2934761,1,0.18,1,1,28,10,3,10,0.4943498,12.84461,13.13809,0.8118091,-0.6989785,-0.4930909,-1.425103,0.01421496
1,0.1,4,1.811709,1,0.13,1,1,29,10,3,10,0.6112294,12.59076,14.40247,-0.02894944,-0.1345891,0.4650111,-0.2729864,-0.8402256
-1,0.05,3,-0.6448717,-1,0.18,1,1,30,10,3,10,-0.442593,12.45057,11.8057,0.8118091,0.5206864,0.9580386,0.988067,0.5064846
1,0.1,4,1.665727,1,0.17,1,1,31,10,3,10,0.02020026,12.85679,14.52252,0.6563703,-0.6155024,0.08349311,0.5968614,0.5174283
-1,0.025,2,-0.2994795,1,0.19,0,0,32,10,3,10,-0.8962253,12.57183,12.27235,0.9617925,0.9217898,1.417391,0.08514179,0.955556
-1,0.0125,1,-0.4554405,-1,0.13,1,1,33,10,3,10,-2.425016,12.53854,12.0831,-0.02894944,2.359791,1.979738,3.028065,0.8705461
1,0.3,5,5.450963,1,0.13,1,1,34,10,3,10,0.7284349,12.61989,18.07085,-0.02894944,1.269306,1.310629,1.210462,0.2142498
1,0.05,3,0.9575615,1,0.17,1,1,35,10,3,10,1.562061,12.63019,13.58775,0.6563703,0.5054554,0.7564633,0.7193349,0.2793927
1,0.05,3,1.314852,1,0.15,1,1,36,10,3,10,2.188362,12.36809,13.68295,0.3274311,-0.7721285,-2.526423,-2.611779,-0.4159905
-1,0.025,2,-0.4417849,-1,0.1,1,1,37,10,3,10,0.7490845,12.65549,12.21371,-0.6263046,-0.4393743,-0.06752833,0.01123273,-1.295116
-1,0.3,5,-5.278557,-1,0.1,1,1,38,10,3,10,-0.7888126,12.59878,7.320226,-0.6263046,-0.9957671,-0.2187503,-0.4608507,-0.1310508
-1,0.3,5,-5.238659,-1,0.05000001,1,1,39,10,3,10,-2.517782,12.63961,7.400954,-1.855885,1.640933,1.72759,1.110141,1.952804
-1,0.3,5,-5.30873,-1,0.13,1,1,40,10,3,10,-1.149914,12.46939,7.160662,-0.02894944,-1.191985,-1.275444,-0.5190013,0.9846417
-1,0.025,2,-0.1492577,1,0.15,0,0,41,10,3,10,-1.8656,12.65615,12.50689,0.3274311,1.802004,2.097578,2.009739,1.386258
1,0.0125,1,0.181076,1,0.23,1,1,42,10,3,10,0.2021062,12.83605,13.01713,1.514056,0.7443788,1.001998,1.190408,0.3307548
1,0.1,4,2.078782,1,0.13,1,1,43,10,3,10,1.687959,12.5476,14.62638,-0.02894944,-1.056975,-1.264906,-1.577934,-1.165566
1,0.05,3,0.7525158,1,0.12,1,1,44,10,3,10,0.3995413,12.73918,13.49169,-0.2189402,0.8114842,0.7725859,-0.4113636,0.6118365
1,0.1,4,1.341969,1,0.14,1,1,45,10,3,10,0.5219893,12.93341,14.27538,0.1529544,-3.399028,-1.382979,-1.289731,-0.6095806
-1,0.1,4,-1.897065,-1,0.1,1,1,46,10,3,10,0.6518174,12.73836,10.84129,-0.6263046,0.6831436,0.3184587,0.4439278,-0.5425404
1,0.0125,1,0.4053879,1,0.16,1,1,47,10,3,10,-0.5343098,12.59137,12.99675,0.495065,0.315502,0.578128,0.1320587,0.7499698
-1,0.0125,1,0.0151453,-1,0.2,1,0,48,10,3,10,-0.3591869,12.45828,12.47342,1.106691,1.154099,1.108075,1.050751,0.6279732
1,0.05,3,0.8593254,1,0.11,1,1,49,10,3,10,0.134162,12.79163,13.65095,-0.4177711,-1.163629,-2.049868,-2.28704,0.08648853
1,0.05,3,0.8895788,-1,0.2,0,0,50,10,3,10,-2.469412,12.7239,13.61348,1.106691,1.371297,1.91816,2.576148,1.197078
-1,0.0125,2,-0.2174082,-1,0.42,1,1,1,1,4,10,-0.5357474,12.65898,12.44158,1.760996,1.218656,1.053176,0.994285,0.721515
-1,0.2,5,-3.964484,-1,0.36,1,1,2,1,4,10,0.5244957,12.88427,8.919783,1.266479,-0.3071582,-0.2923974,0.06667092,-0.656395
-1,0.05,4,-0.9923143,-1,0.38,1,1,3,1,4,10,0.02024152,12.69993,11.70762,1.438143,0.6622752,0.9524232,-2.210344,0.5076513
1,0.2,5,3.671582,1,0.21,1,1,4,1,4,10,0.5159487,12.82259,16.49417,-0.3253605,0.7736264,0.659465,1.112965,0.4132811
-1,0.00625,1,-0.09375477,-1,0.23,1,1,5,1,4,10,0.7114272,12.58293,12.48918,-0.0731839,-2.730232,-1.892624,-0.9210771,-0.02060096
-1,0.2,5,-3.249688,-1,0.15,1,1,6,1,4,10,-0.01361993,12.36901,9.119318,-1.193013,1.209629,1.563053,0.8000183,0.863566
1,0.0125,2,0.3031044,1,0.15,1,1,7,1,4,10,0.5049296,12.78417,13.08728,-1.193013,0.3983556,0.199489,-1.269149,0.02608772
1,0.0125,2,0.4105673,-1,0.17,0,0,8,1,4,10,-2.510621,12.64156,13.05213,-0.8825896,2.326715,1.902499,2.620385,2.275019
-1,0.025,3,-0.4789267,-1,0.26,1,1,9,1,4,10,-0.4549714,12.61115,12.13222,0.2777765,-0.2521015,0.2080598,0.6288396,0.7217514
-1,0.00625,1,-0.1968489,-1,0.07999998,1,1,10,1,4,10,-0.2411177,12.66077,12.46392,-2.518034,0.4052758,0.2958821,0.5102139,0.3016766
-1,0.025,3,-0.7009239,-1,0.29,1,1,11,1,4,10,-0.1450381,13.08638,12.38546,0.6006292,-1.81744,-0.7746066,-1.302041,0.4095702
1,0.0125,2,0.3801041,1,0.32,1,1,12,1,4,10,-1.081892,12.73009,13.1102,0.8995435,1.803835,1.346524,1.326323,1.574316
-1,0.05,4,-0.9649391,-1,0.23,1,1,13,1,4,10,0.02285228,12.7149,11.74996,-0.0731839,0.997299,0.8643556,0.8560994,-0.01457886
-1,0.025,3,-0.4300232,-1,0.27,1,1,14,1,4,10,-1.139978,12.73981,12.30979,0.3882902,0.3245911,0.02482338,-1.503003,0.6806853
-1,0.00625,1,-0.1821165,-1,0.15,1,1,15,1,4,10,-0.7325258,12.65643,12.47431,-1.193013,-0.1917435,0.6063445,0.7395569,1.244399
-1,0.05,4,-0.9861307,-1,0.13,1,1,16,1,4,10,-0.2098885,12.70649,11.72036,-1.529332,0.7413548,0.1492757,0.3044319,0.8160427
1,0.05,4,0.5162449,-1,0.22,0,0,17,1,4,10,-0.7785525,12.76189,13.27814,-0.1973013,0.6074747,1.192497,1.272372,1.161024
1,0.025,3,0.2419662,1,0.3,1,1,18,1,4,10,-0.9161056,12.82268,13.06465,0.7027485,1.642729,1.421679,2.27412,0.7849761
1,0.025,3,0.2593975,1,0.25,1,1,19,1,4,10,0.6906718,12.80593,13.06533,0.1641494,-3.131611,-1.924294,-2.057066,-0.3543724
1,0.025,3,0.1713123,-1,0.27,0,0,20,1,4,10,-0.8432597,12.8974,13.06872,0.3882902,0.6655957,0.7796417,-0.8258892,-0.262266
1,0.0125,2,-0.01306152,1,0.23,1,0,21,1,4,10,-1.917925,12.72512,12.71206,-0.0731839,1.285721,1.931133,1.958701,2.170596
-1,0.025,3,-0.6198502,-1,0.22,1,1,22,1,4,10,0.2531117,12.91269,12.29284,-0.1973013,-0.05139536,0.190272,-1.026702,-0.002930543
1,0.05,4,0.9935579,1,0.33,1,1,23,1,4,10,-0.4940372,12.69301,13.68656,0.9944537,1.112554,1.282385,1.278655,0.4853629
-1,0.05,4,-0.9633961,-1,0.29,1,1,24,1,4,10,0.2249301,12.86419,11.90079,0.6006292,0.6967064,0.308476,0.7124489,0.328053
1,0.00625,1,0.5391102,-1,0.33,0,0,25,1,4,10,0.5435912,12.32153,12.86064,0.9944537,0.9672169,0.9142431,-0.2263184,0.6532798
1,0.2,5,3.289851,1,0.27,1,1,26,1,4,10,0.8337508,12.78174,16.07159,0.3882902,0.6980381,0.5979503,0.6572331,0.04603388
1,0.0125,2,-0.2677183,1,0.23,1,0,27,1,4,10,-2.171845,13.05065,12.78293,-0.0731839,1.630148,0.1562077,1.285109,-0.2460587
-1,0.00625,1,0.1189747,1,0.23,0,1,28,1,4,10,-1.401707,12.64586,12.76483,-0.0731839,1.614166,2.012454,-0.7008742,1.344012
1,0.05,4,1.360371,1,0.25,1,1,29,1,4,10,-0.6262102,12.467,13.82737,0.1641494,-0.01695053,-0.3143113,-0.08858974,0.3574103
1,0.2,5,3.710588,1,0.24,1,1,30,1,4,10,0.1486888,12.50883,16.21942,0.04722817,0.7186626,0.6471183,-3.739073,0.5409177
1,0.0125,2,0.1945562,1,0.26,1,1,31,1,4,10,-0.7658347,12.79494,12.98949,0.2777765,0.590993,0.8755815,1.230831,0.3725055
1,0.2,5,3.39005,1,0.22,1,1,32,1,4,10,-1.453596,12.87411,16.26416,-0.1973013,1.769252,1.816422,2.423222,1.595506
-1,0.025,3,-0.2113533,1,0.23,0,0,33,1,4,10,0.1785121,12.71534,12.50399,-0.0731839,-0.1110567,0.4334865,-0.1219315,-0.1310652
-1,0.00625,1,0.152195,1,0.48,0,1,34,1,4,10,0.6622296,12.59534,12.74753,2.201451,-0.03223331,0.6165437,-0.1492344,0.4334379
1,0.0125,2,0.4939337,-1,0.17,0,0,35,1,4,10,0.249726,12.62305,13.11698,-0.8825896,0.9640893,1.198727,1.27058,0.3909981
-1,0.05,4,-1.199761,-1,0.33,1,1,36,1,4,10,0.5877553,12.86318,11.66341,0.9944537,-0.8170953,-0.2057303,-0.3069026,0.09000347
-1,0.05,4,-0.9630775,-1,0.11,1,1,37,1,4,10,0.5613881,12.84113,11.87805,-1.896267,0.5018092,0.7169728,0.9168103,-0.05127867
-1,0.025,3,-0.4784794,-1,0.23,1,1,38,1,4,10,1.066413,12.7082,12.22972,-0.0731839,-1.589904,-1.251493,-1.89948,-0.6920386
-1,0.2,5,-3.652191,-1,0.15,1,1,39,1,4,10,-0.8848598,12.6364,8.984205,-1.193013,0.8505695,1.049871,1.493136,1.256333
1,0.00625,1,0.3808651,1,0.27,1,1,40,1,4,10,-2.834032,12.58436,12.96523,0.3882902,2.982267,3.320362,2.570933,2.640572
1,0.05,4,0.997674,1,0.33,1,1,41,1,4,10,-0.3761801,12.75476,13.75243,0.9944537,0.6575156,1.306863,-2.441537,0.8400629
-1,0.0125,2,-0.4168177,1,0.28,0,0,42,1,4,10,-1.976239,13.05889,12.64207,0.4958564,1.174942,1.622788,2.850772,1.758803
1,0.025,3,0.4278822,1,0.15,1,1,43,1,4,10,1.290931,12.85901,13.28689,-1.193013,-0.8107437,-2.035116,-0.08476097,-0.4950655
1,0.0125,2,0.05202866,1,0.23,1,1,44,1,4,10,0.6736339,12.76276,12.81479,-0.0731839,-2.632819,-0.3282706,0.4896346,0.2475748
-1,0.00625,1,0.06045723,-1,0.47,1,0,45,1,4,10,-0.3606968,12.43913,12.49959,2.131301,-0.8326985,0.2004333,0.2259153,0.4007932
1,0.2,5,3.471394,1,0.2,1,1,46,1,4,10,-0.1461786,12.74437,16.21576,-0.4576178,-0.5487112,0.1092589,-0.2431397,-0.01966953
1,0.00625,1,0.1329346,-1,0.2,0,0,47,1,4,10,-0.647009,12.64952,12.78245,-0.4576178,-0.792188,0.1145384,-0.5050172,-1.24922
1,0.00625,1,-0.02448273,1,0.18,1,0,48,1,4,10,-1.942203,12.80089,12.77641,-0.7359006,1.137365,1.900176,1.368534,0.9550837
-1,0.2,5,-3.537414,-1,0.11,1,1,49,1,4,10,-0.6704163,12.77299,9.235573,-1.896267,0.8399432,0.787977,1.386877,0.8240095
-1,0.2,5,-3.411618,-1,0.25,1,1,50,1,4,10,-0.4148909,12.53732,9.125705,0.1641494,1.245893,1.253824,0.623208,0.5989918
-1,0.0125,2,0.07653141,1,0.24,0,1,1,2,4,10,-0.03736438,12.43472,12.51125,0.5495743,0.702807,1.018621,0.3520954,0.81177
-1,0.05,4,-1.029532,1,0.33,0,0,2,2,4,10,-0.1201419,12.73845,11.70892,1.436459,0.7042844,1.06802,-0.5248333,0.8747517
-1,0.025,3,-0.5100069,-1,0.14,1,1,3,2,4,10,0.5857239,12.78415,12.27415,-0.7658259,-0.006384066,-0.1158725,-1.208492,-0.3120783
1,0.025,3,0.5802431,1,0.2,1,1,4,2,4,10,-0.2927778,12.59714,13.17739,0.07688841,0.4629712,0.8771042,0.8508023,0.8088604
1,0.2,5,3.466159,1,0.17,1,1,5,2,4,10,0.3586278,12.72664,16.1928,-0.3210115,-0.06694674,0.1166824,0.008006491,0.2585464
1,0.00625,1,0.2287941,-1,0.25,0,0,6,2,4,10,0.3419612,12.47975,12.70855,0.6590473,0.2101711,0.0928939,0.04519555,0.3817423
1,0.2,5,3.872988,1,0.28,1,1,7,2,4,10,0.3137482,12.34278,16.21576,0.9696236,-0.08502374,0.04761962,-1.09669,-0.1423038
1,0.00625,1,0.1952353,-1,0.24,0,0,8,2,4,10,0.8430657,12.56854,12.76377,0.5495743,-0.7826244,-1.24403,-0.6636607,-0.06789451
